TransactionID,CustomerID,ProductID,Quantity,Price,TransactionDate
T02818,C1806,P358,4,476.98,2025-06-10
T02819,C1679,P354,1,445.9,2025-06-29
T02820,C1423,P336,5,275.19,2025-02-11
T02821,C1821,P240,9,82.78,2025-01-03
T02822,C1826,P247,10,88.13,2025-04-10
T02823,C1362,P493,7,251.91,2025-01-05
T02824,C1890,P136,10,355.93,2025-05-15
T02825,C1660,P438,6,272.82,2025-06-29
T02826,C1209,P182,7,326.15,2025-01-11
T02827,C1271,P257,10,221.07,2025-06-11
T02828,C1490,P189,1,270.18,2025-06-14
T02829,C1999,P322,8,354.54,2025-02-25
T02830,C1822,P431,5,467.76,2025-04-22
T02831,C1327,P408,9,493.99,2025-01-08
T02832,C1977,P371,4,162.38,2025-02-24
T02833,C1304,P335,4,190.32,2025-03-06
T02834,C1196,P395,6,207.3,2025-06-06
T02835,C1309,P230,10,74.53,2025-06-22
T02836,C1816,P103,9,181.95,2025-03-14
T02837,C1973,P474,1,96.67,2025-05-18
T02838,C1425,P588,6,228.35,2025-05-17
T02839,C1694,P489,2,155.49,2025-05-15
T02840,C1387,P145,4,348.92,2025-03-05
T02841,C1009,P226,5,479.81,2025-01-19
T02842,C1138,P424,3,227.06,2025-04-23
T02843,C1514,P241,9,96.17,2025-03-02
T02844,C1527,P424,1,413.73,2025-02-21
T02845,C1057,P221,3,278.69,2025-03-26
T02846,C1450,P150,7,335.7,2025-02-01
T02847,C1028,P537,2,302.06,2025-03-28
T02848,C1943,P417,8,17.88,2025-06-05
T02849,C1693,P477,6,282.29,2025-04-23
T02850,C1188,P470,5,447.94,2025-05-11
T02851,C1738,P263,6,75.17,2025-05-30
T02852,C1415,P388,2,484.83,2025-02-03
T02853,C1057,P387,10,151.46,2025-02-13
T02854,C1217,P243,9,416.26,2025-05-12
T02855,C1815,P401,6,438.84,2025-01-26
T02856,C1624,P351,10,176.17,2025-04-06
T02857,C1394,P283,3,464.68,2025-04-15
T02858,C1177,P587,1,326.68,2025-03-21
T02859,C1988,P573,3,297.96,2025-06-13
T02860,C1706,P144,2,433.13,2025-01-09
T02861,C1790,P388,3,306.61,2025-05-05
T02862,C1048,P132,9,45.82,2025-05-06
T02863,C1516,P208,3,377.1,2025-05-06
T02864,C1214,P154,6,163.2,2025-04-07
T02865,C1042,P458,8,428.22,2025-01-01
T02866,C1945,P340,2,21.23,2025-05-09
T02867,C1797,P165,3,211.54,2025-02-18
T02868,C1415,P363,1,96.72,2025-06-11
T02869,C1935,P108,4,19.28,2025-02-06
T02870,C1361,P211,2,408.71,2025-05-29
T02871,C1392,P507,8,423.93,2025-06-29
T02872,C1281,P160,5,285.17,2025-02-04
T02873,C1196,P427,5,55.8,2025-03-18
T02874,C1369,P337,9,234.8,2025-02-17
T02875,C1927,P438,2,137.95,2025-04-05
T02876,C1161,P173,1,84.75,2025-01-16
T02877,C1086,P448,10,41.72,2025-03-17
T02878,C1772,P321,10,87.57,2025-03-23
T02879,C1913,P280,10,62.49,2025-04-30
T02880,C1260,P598,8,230.68,2025-03-01
T02881,C1528,P557,8,430.06,2025-05-19
T02882,C1457,P359,3,373.41,2025-06-19
T02883,C1913,P542,6,251.43,2025-06-21
T02884,C1806,P200,8,121.97,2025-01-31
T02885,C1816,P108,7,487.18,2025-05-14
T02886,C1363,P352,8,252.08,2025-02-04
T02887,C1191,P579,4,142.85,2025-01-17
T02888,C1291,P585,4,308.44,2025-05-21
T02889,C1940,P344,2,179.2,2025-05-10
T02890,C1139,P452,6,369.53,2025-02-16
T02891,C1620,P159,10,223.63,2025-05-08
T02892,C1793,P359,8,373.89,2025-06-23
T02893,C1303,P375,5,416.55,2025-01-22
T02894,C1831,P318,6,69.08,2025-01-20
T02895,C1679,P599,2,450.33,2025-05-04
T02896,C1856,P474,5,153.95,2025-04-09
T02897,C1532,P480,4,163.74,2025-06-20
T02898,C1213,P121,1,115.34,2025-04-24
T02899,C1635,P371,8,171.22,2025-06-16
T02900,C1553,P330,5,405.61,2025-04-05
T02901,C1320,P540,5,279.76,2025-02-04
T02902,C1576,P147,8,289.1,2025-05-24
T02903,C1043,P367,8,181.87,2025-01-26
T02904,C1905,P189,9,379.96,2025-01-20
T02905,C1035,P446,1,389.57,2025-02-13
T02906,C1012,P432,2,164.02,2025-03-26
T02907,C1810,P336,3,43.37,2025-05-17
T02908,C1356,P401,7,303.86,2025-01-21
T02909,C1274,P543,2,22.11,2025-04-20
T02910,C1097,P301,3,277.9,2025-04-16
T02911,C1594,P252,4,66.6,2025-06-09
T02912,C1290,P576,7,212.88,2025-04-12
T02913,C1486,P373,3,459.27,2025-01-27
T02914,C1302,P478,3,236.77,2025-01-05
T02915,C1321,P150,6,487.53,2025-03-07
T02916,C1998,P125,5,32.83,2025-03-10
T02917,C1324,P530,3,408.37,2025-06-17
T02918,C1686,P531,1,64.36,2025-06-21
T02919,C1812,P420,7,359.78,2025-06-20
T02920,C1705,P446,5,493.25,2025-05-02
T02921,C1277,P412,5,295.11,2025-03-09
T02922,C1419,P435,8,128.01,2025-05-11
T02923,C1169,P276,3,318.67,2025-06-29
T02924,C1605,P145,10,115.35,2025-02-05
T02925,C1049,P412,5,177.19,2025-05-10
T02926,C1462,P449,7,191.61,2025-04-19
T02927,C1141,P107,9,375.49,2025-01-03
T02928,C1289,P372,4,102.02,2025-06-06
T02929,C1210,P310,5,22.89,2025-05-04
T02930,C1241,P464,2,455.95,2025-04-23
T02931,C1267,P542,1,251.95,2025-06-07
T02932,C1208,P402,8,429.47,2025-03-19
T02933,C1511,P304,1,401.95,2025-03-06
T02934,C1897,P287,4,385.55,2025-03-29
T02935,C1003,P511,9,471.92,2025-01-25
T02936,C1423,P296,3,340.0,2025-03-15
T02937,C1301,P530,2,361.2,2025-05-20
T02938,C1755,P182,3,83.09,2025-01-29
T02939,C1180,P518,3,32.76,2025-04-29
T02940,C1103,P459,1,474.17,2025-04-12
T02941,C1421,P320,8,48.13,2025-01-01
T02942,C1942,P538,5,43.32,2025-01-02
T02943,C1349,P511,9,197.76,2025-02-16
T02944,C1731,P541,8,126.91,2025-06-06
T02945,C1057,P167,3,292.7,2025-03-09
T02946,C1731,P483,10,389.34,2025-05-15
T02947,C1169,P404,3,266.26,2025-05-01
T02948,C1544,P358,4,212.41,2025-03-10
T02949,C1156,P518,3,364.5,2025-06-05
T02950,C1663,P302,9,469.7,2025-02-01
T02951,C1591,P179,9,264.57,2025-02-27
T02952,C1463,P537,6,20.67,2025-06-01
T02953,C1404,P467,10,280.58,2025-03-03
T02954,C1017,P434,6,41.28,2025-03-28
T02955,C1283,P381,3,94.73,2025-04-28
T02956,C1133,P196,1,298.65,2025-02-15
T02957,C1987,P413,1,104.25,2025-03-29
T02958,C1280,P431,10,157.84,2025-01-23
T02959,C1781,P139,9,224.45,2025-03-12
T02960,C1891,P185,1,413.76,2025-06-22
T02961,C1530,P194,5,481.08,2025-04-28
T02962,C1700,P530,4,430.38,2025-02-11
T02963,C1272,P303,4,249.44,2025-02-19
T02964,C1810,P242,1,228.89,2025-03-01
T02965,C1720,P588,10,179.41,2025-01-13
T02966,C1729,P141,2,21.43,2025-02-17
T02967,C1321,P250,5,391.41,2025-02-07
T02968,C1290,P454,7,87.88,2025-03-05
T02969,C1807,P411,5,327.89,2025-05-23
T02970,C1798,P590,2,18.09,2025-02-09
T02971,C1507,P248,1,232.77,2025-05-14
T02972,C1794,P483,1,478.33,2025-01-11
T02973,C1251,P104,5,412.06,2025-01-20
T02974,C1195,P351,1,251.16,2025-06-01
T02975,C1738,P381,10,226.28,2025-06-07
T02976,C1398,P283,9,489.69,2025-06-10
T02977,C1214,P460,4,29.93,2025-04-23
T02978,C1880,P488,10,454.81,2025-03-30
T02979,C1460,P378,10,466.28,2025-03-24
T02980,C1313,P336,10,37.92,2025-05-19
T02981,C1037,P275,1,146.21,2025-05-21
T02982,C1796,P424,8,139.66,2025-02-16
T02983,C1677,P309,1,85.97,2025-02-02
T02984,C1900,P355,4,365.32,2025-01-16
T02985,C1218,P478,7,234.54,2025-02-08
T02986,C1285,P357,3,106.36,2025-04-19
T02987,C1117,P291,10,148.08,2025-03-21
T02988,C1659,P198,9,445.22,2025-02-16
T02989,C1761,P507,7,12.54,2025-03-20
T02990,C1420,P499,2,76.98,2025-04-15
T02991,C1164,P165,3,95.45,2025-04-03
T02992,C1292,P287,4,274.11,2025-04-10
T02993,C1141,P142,3,463.91,2025-06-29
T02994,C1538,P228,8,24.04,2025-05-21
T02995,C1454,P109,1,382.04,2025-04-22
T02996,C1406,P598,2,54.97,2025-06-07
T02997,C1155,P129,9,459.7,2025-02-05
T02998,C1852,P181,9,370.79,2025-05-24
T02999,C1961,P560,10,138.03,2025-03-19
T03000,C1258,P383,1,261.85,2025-02-12
T03001,C1061,P429,5,182.88,2025-02-21
T03002,C1778,P260,3,443.99,2025-05-07
T03003,C1584,P119,10,130.3,2025-02-12
T03004,C1526,P294,1,461.99,2025-03-25
T03005,C1007,P411,10,294.12,2025-03-09
T03006,C1758,P246,3,72.56,2025-04-20
T03007,C1925,P482,8,367.69,2025-01-16
T03008,C1852,P216,7,353.06,2025-05-08
T03009,C1435,P195,7,391.83,2025-02-01
T03010,C1933,P225,1,127.26,2025-04-01
T03011,C1193,P326,1,335.08,2025-06-02
T03012,C1910,P111,3,107.68,2025-03-05
T03013,C1849,P180,8,370.7,2025-01-06
T03014,C1787,P429,6,237.61,2025-02-23
T03015,C1396,P452,7,121.1,2025-02-05
T03016,C1496,P296,4,465.87,2025-02-02
T03017,C1649,P302,3,202.49,2025-04-28
T03018,C1209,P536,3,32.22,2025-02-19
T03019,C1517,P385,8,492.38,2025-02-12
T03020,C1980,P357,2,446.99,2025-06-01
T03021,C1903,P244,2,113.87,2025-04-23
T03022,C1336,P258,10,251.56,2025-03-14
T03023,C1779,P133,1,74.89,2025-04-03
T03024,C1381,P300,2,308.13,2025-04-07
T03025,C1119,P490,6,34.61,2025-06-20
T03026,C1942,P207,4,394.36,2025-04-26
T03027,C1223,P531,7,47.73,2025-05-29
T03028,C1116,P337,5,263.21,2025-03-11
T03029,C1762,P177,9,68.64,2025-02-27
T03030,C1811,P594,1,79.55,2025-01-05
T03031,C1530,P399,8,368.02,2025-03-14
T03032,C1646,P332,7,498.99,2025-01-06
T03033,C1203,P559,4,481.26,2025-06-01
T03034,C1700,P253,10,401.69,2025-06-11
T03035,C1072,P175,3,345.98,2025-04-30
T03036,C1338,P322,8,416.94,2025-05-22
T03037,C1049,P333,6,423.84,2025-02-15
T03038,C1975,P444,2,272.89,2025-06-19
T03039,C1998,P337,2,197.1,2025-06-15
T03040,C1563,P383,10,232.4,2025-06-28
T03041,C1548,P464,5,235.05,2025-05-10
T03042,C1697,P152,4,170.99,2025-05-21
T03043,C1918,P303,1,307.21,2025-02-04
T03044,C1744,P339,7,21.33,2025-02-13
T03045,C1546,P103,3,45.48,2025-04-02
T03046,C1513,P542,9,366.09,2025-02-22
T03047,C1491,P335,5,367.22,2025-03-04
T03048,C1574,P454,6,25.19,2025-03-10
T03049,C1269,P113,9,243.6,2025-02-26
T03050,C1831,P319,10,68.26,2025-01-08
T03051,C1493,P216,7,344.62,2025-01-02
T03052,C1649,P519,9,475.81,2025-03-26
T03053,C1723,P137,1,384.18,2025-06-01
T03054,C1021,P370,3,81.84,2025-03-20
T03055,C1030,P429,1,278.15,2025-04-02
T03056,C1639,P308,5,376.06,2025-06-08
T03057,C1102,P354,5,278.7,2025-01-29
T03058,C1530,P367,9,265.23,2025-04-17
T03059,C1854,P509,10,279.36,2025-01-29
T03060,C1801,P176,4,403.17,2025-02-07
T03061,C1902,P242,6,242.41,2025-06-09
T03062,C1260,P377,4,478.02,2025-02-11
T03063,C1915,P196,6,148.28,2025-03-10
T03064,C1036,P556,5,164.66,2025-02-01
T03065,C1000,P379,4,103.59,2025-03-27
T03066,C1669,P312,1,82.4,2025-04-18
T03067,C1465,P348,9,72.58,2025-06-21
T03068,C1242,P458,2,205.99,2025-03-15
T03069,C1103,P162,4,37.82,2025-04-03
T03070,C1713,P425,3,34.32,2025-04-11
T03071,C1715,P444,2,172.61,2025-03-19
T03072,C1034,P502,7,248.14,2025-02-23
T03073,C1030,P170,8,391.51,2025-06-11
T03074,C1867,P460,2,117.4,2025-04-18
T03075,C1705,P185,2,409.0,2025-01-12
T03076,C1457,P340,7,134.59,2025-05-24
T03077,C1287,P393,2,69.42,2025-06-30
T03078,C1744,P526,3,91.14,2025-05-18
T03079,C1337,P171,8,489.08,2025-01-11
T03080,C1037,P501,8,266.92,2025-06-25
T03081,C1889,P306,10,370.12,2025-06-01
T03082,C1585,P101,10,329.82,2025-03-25
T03083,C1865,P137,5,145.37,2025-06-14
T03084,C1833,P393,9,228.02,2025-05-05
T03085,C1650,P287,10,258.77,2025-03-16
T03086,C1392,P556,4,465.96,2025-05-28
T03087,C1196,P256,4,272.93,2025-04-09
T03088,C1048,P370,5,311.51,2025-02-13
T03089,C1238,P429,3,282.22,2025-01-21
T03090,C1267,P173,4,433.38,2025-05-01
T03091,C1813,P502,3,420.76,2025-04-25
T03092,C1017,P358,8,209.6,2025-01-11
T03093,C1842,P401,1,464.38,2025-02-18
T03094,C1993,P319,6,177.34,2025-01-31
T03095,C1180,P505,8,129.51,2025-05-01
T03096,C1795,P323,2,202.35,2025-01-19
T03097,C1601,P217,6,149.33,2025-04-27
T03098,C1350,P382,10,227.95,2025-01-26
T03099,C1737,P188,3,43.66,2025-01-22
T03100,C1840,P229,6,157.03,2025-06-03
T03101,C1807,P504,7,424.19,2025-03-11
T03102,C1192,P501,9,409.16,2025-04-21
T03103,C1444,P288,4,410.09,2025-04-14
T03104,C1628,P438,10,111.37,2025-02-19
T03105,C1008,P457,1,300.88,2025-05-05
T03106,C1574,P201,9,291.08,2025-01-31
T03107,C1464,P579,10,383.48,2025-02-05
T03108,C1026,P136,8,224.47,2025-02-05
T03109,C1379,P574,2,232.95,2025-06-08
T03110,C1232,P242,2,479.34,2025-05-22
T03111,C1816,P526,5,185.43,2025-06-14
T03112,C1930,P345,8,103.8,2025-05-19
T03113,C1331,P406,7,166.33,2025-04-27
T03114,C1005,P148,9,148.09,2025-04-05
T03115,C1846,P535,10,280.37,2025-05-04
T03116,C1508,P365,8,273.48,2025-05-11
T03117,C1952,P110,2,404.51,2025-02-11
T03118,C1369,P253,4,284.33,2025-01-16
T03119,C1105,P196,10,429.39,2025-02-19
T03120,C1509,P172,7,31.78,2025-01-22
T03121,C1516,P151,2,195.66,2025-01-08
T03122,C1616,P402,6,291.37,2025-05-09
T03123,C1657,P140,4,23.38,2025-04-21
T03124,C1493,P502,3,161.02,2025-03-25
T03125,C1920,P334,8,175.01,2025-03-30
T03126,C1897,P164,1,269.75,2025-05-27
T03127,C1461,P569,6,496.88,2025-01-21
T03128,C1477,P468,3,273.68,2025-04-18
T03129,C1635,P250,2,135.19,2025-04-02
T03130,C1476,P302,1,436.87,2025-03-30
T03131,C1370,P584,1,315.85,2025-02-19
T03132,C1494,P588,4,373.61,2025-05-18
T03133,C1926,P501,8,222.49,2025-02-21
T03134,C1690,P164,3,46.93,2025-01-06
T03135,C1098,P526,9,285.99,2025-06-14
T03136,C1366,P584,5,465.43,2025-02-27
T03137,C1881,P586,7,184.14,2025-01-07
T03138,C1400,P157,8,256.55,2025-03-21
T03139,C1338,P488,4,446.89,2025-05-15
T03140,C1067,P175,7,443.46,2025-04-25
T03141,C1621,P292,5,489.58,2025-04-23
T03142,C1503,P439,7,53.32,2025-04-15
T03143,C1528,P404,5,160.65,2025-01-18
T03144,C1969,P259,4,220.57,2025-01-19
T03145,C1843,P412,8,161.39,2025-01-30
T03146,C1627,P498,2,235.83,2025-05-08
T03147,C1387,P599,9,209.61,2025-04-07
T03148,C1314,P438,1,219.28,2025-02-02
T03149,C1474,P491,8,197.76,2025-06-04
T03150,C1615,P345,4,232.29,2025-04-25
T03151,C1152,P137,8,106.33,2025-04-24
T03152,C1408,P135,2,201.38,2025-03-23
T03153,C1958,P519,5,127.64,2025-01-16
T03154,C1099,P578,1,331.23,2025-06-18
T03155,C1732,P213,4,468.85,2025-01-11
T03156,C1857,P369,1,401.9,2025-02-04
T03157,C1735,P405,2,39.05,2025-03-31
T03158,C1319,P322,8,251.92,2025-02-03
T03159,C1560,P107,4,234.17,2025-02-01
T03160,C1496,P137,3,247.39,2025-04-23
T03161,C1121,P147,3,337.59,2025-02-28
T03162,C1572,P270,10,176.71,2025-05-30
T03163,C1249,P445,6,54.52,2025-01-28
T03164,C1535,P280,8,195.97,2025-04-21
T03165,C1178,P353,4,494.38,2025-01-13
T03166,C1216,P190,8,157.88,2025-02-21
T03167,C1576,P255,8,461.77,2025-04-16
T03168,C1744,P579,10,60.64,2025-02-17
T03169,C1361,P342,5,236.09,2025-02-04
T03170,C1279,P512,8,341.86,2025-01-10
T03171,C1013,P308,2,226.74,2025-05-17
T03172,C1708,P210,4,196.52,2025-02-26
T03173,C1733,P567,1,289.08,2025-03-16
T03174,C1354,P125,4,212.51,2025-06-30
T03175,C1060,P273,2,259.16,2025-04-18
T03176,C1820,P163,2,412.76,2025-01-04
T03177,C1673,P199,4,343.56,2025-06-23
T03178,C1033,P214,8,154.02,2025-04-29
T03179,C1899,P104,6,83.21,2025-04-13
T03180,C1150,P304,4,234.55,2025-03-03
T03181,C1684,P520,9,29.05,2025-01-12
T03182,C1399,P334,3,377.24,2025-05-19
T03183,C1879,P265,9,122.67,2025-04-06
T03184,C1954,P289,10,368.43,2025-06-23
T03185,C1811,P358,1,230.42,2025-01-30
T03186,C1181,P123,6,368.18,2025-03-12
T03187,C1877,P170,7,360.18,2025-01-03
T03188,C1571,P221,6,367.86,2025-03-25
T03189,C1533,P438,5,394.21,2025-06-14
T03190,C1963,P193,10,154.14,2025-06-20
T03191,C1696,P355,5,340.61,2025-06-05
T03192,C1554,P123,9,403.29,2025-04-13
T03193,C1144,P283,9,447.13,2025-01-14
T03194,C1817,P237,5,484.42,2025-03-16
T03195,C1445,P352,8,54.85,2025-06-26
T03196,C1963,P494,10,325.29,2025-04-15
T03197,C1115,P396,9,88.66,2025-03-13
T03198,C1332,P529,5,63.29,2025-02-02
T03199,C1377,P365,5,452.88,2025-04-07
T03200,C1834,P450,6,397.66,2025-03-08
T03201,C1917,P568,5,283.79,2025-05-11
T03202,C1956,P177,6,305.01,2025-01-15
T03203,C1230,P382,3,495.03,2025-01-31
T03204,C1843,P273,5,186.46,2025-05-30
T03205,C1187,P375,3,469.08,2025-03-23
T03206,C1739,P185,10,151.78,2025-03-14
T03207,C1313,P118,10,273.1,2025-03-27
T03208,C1873,P489,2,294.0,2025-04-06
T03209,C1121,P418,6,263.33,2025-05-07
T03210,C1962,P329,5,209.68,2025-01-18
T03211,C1423,P595,8,340.88,2025-06-20
T03212,C1684,P198,1,156.35,2025-04-16
T03213,C1078,P392,4,263.66,2025-06-17
T03214,C1329,P305,3,252.65,2025-05-04
T03215,C1203,P557,1,494.38,2025-06-04
T03216,C1610,P564,1,377.02,2025-03-07
T03217,C1445,P195,6,30.53,2025-02-27
T03218,C1379,P259,7,226.12,2025-06-09
T03219,C1353,P209,5,278.35,2025-01-09
T03220,C1582,P560,5,97.43,2025-06-30
T03221,C1132,P115,1,417.9,2025-04-16
T03222,C1130,P110,1,397.44,2025-05-19
T03223,C1420,P348,9,277.41,2025-04-28
T03224,C1649,P378,1,430.32,2025-01-25
T03225,C1231,P468,8,171.03,2025-01-25
T03226,C1364,P404,7,114.09,2025-03-31
T03227,C1170,P126,10,92.09,2025-01-08
T03228,C1807,P368,9,483.83,2025-04-12
T03229,C1970,P292,10,275.56,2025-03-15
T03230,C1046,P353,9,226.19,2025-03-18
T03231,C1226,P358,9,256.8,2025-01-14
T03232,C1915,P506,8,304.45,2025-03-27
T03233,C1449,P553,9,162.5,2025-04-13
T03234,C1769,P329,6,435.75,2025-05-09
T03235,C1931,P333,4,191.36,2025-02-07
T03236,C1862,P562,10,281.33,2025-03-25
T03237,C1236,P500,7,169.3,2025-02-18
T03238,C1393,P563,1,302.97,2025-03-04
T03239,C1236,P555,10,154.89,2025-04-13
T03240,C1099,P566,9,489.41,2025-05-07
T03241,C1918,P571,5,269.16,2025-03-04
T03242,C1071,P579,4,162.31,2025-02-04
T03243,C1004,P432,6,299.31,2025-01-07
T03244,C1562,P445,3,493.14,2025-04-23
T03245,C1223,P197,2,374.65,2025-04-20
T03246,C1597,P395,10,52.18,2025-04-07
T03247,C1875,P254,1,425.93,2025-01-08
T03248,C1070,P459,8,19.84,2025-04-29
T03249,C1859,P467,3,56.68,2025-04-27
T03250,C1990,P143,10,336.42,2025-03-31
T03251,C1602,P232,6,72.2,2025-05-04
T03252,C1439,P320,2,416.83,2025-03-30
T03253,C1315,P348,9,412.55,2025-05-03
T03254,C1683,P332,7,41.05,2025-06-04
T03255,C1024,P507,3,70.8,2025-01-03
T03256,C1233,P302,3,51.21,2025-01-21
T03257,C1857,P410,1,153.64,2025-02-08
T03258,C1086,P535,8,48.88,2025-01-03
T03259,C1859,P296,6,266.2,2025-05-25
T03260,C1505,P246,4,192.62,2025-02-10
T03261,C1587,P537,10,165.06,2025-03-27
T03262,C1814,P442,6,13.64,2025-04-10
T03263,C1250,P508,6,429.11,2025-02-07
T03264,C1510,P213,2,234.19,2025-04-06
T03265,C1159,P449,8,444.51,2025-03-08
T03266,C1867,P441,6,118.65,2025-03-13
T03267,C1291,P457,7,442.08,2025-05-10
T03268,C1857,P501,5,39.59,2025-03-31
T03269,C1430,P512,3,394.63,2025-01-07
T03270,C1212,P120,5,62.11,2025-06-10
T03271,C1620,P328,7,462.38,2025-06-13
T03272,C1043,P524,7,26.55,2025-04-09
T03273,C1022,P130,5,161.69,2025-03-20
T03274,C1311,P151,3,470.22,2025-06-26
T03275,C1732,P362,6,54.88,2025-05-07
T03276,C1363,P412,2,202.98,2025-04-29
T03277,C1649,P308,7,256.63,2025-01-23
T03278,C1336,P447,8,170.51,2025-04-26
T03279,C1461,P493,3,102.94,2025-05-17
T03280,C1086,P231,10,35.67,2025-04-17
T03281,C1422,P274,7,424.16,2025-06-30
T03282,C1967,P552,4,307.9,2025-06-13
T03283,C1168,P327,4,69.85,2025-06-20
T03284,C1565,P291,3,237.05,2025-03-23
T03285,C1528,P193,4,488.31,2025-04-06
T03286,C1049,P162,8,298.18,2025-05-26
T03287,C1695,P180,10,339.3,2025-01-16
T03288,C1533,P389,10,496.87,2025-06-16
T03289,C1209,P164,4,98.42,2025-03-15
T03290,C1452,P260,8,86.31,2025-04-04
T03291,C1796,P350,8,347.22,2025-04-16
T03292,C1659,P454,7,317.37,2025-04-08
T03293,C1018,P217,1,84.28,2025-04-03
T03294,C1550,P548,7,481.22,2025-01-31
T03295,C1223,P284,1,382.37,2025-01-10
T03296,C1142,P412,5,171.69,2025-04-11
T03297,C1292,P285,2,401.63,2025-01-27
T03298,C1592,P379,10,29.62,2025-01-13
T03299,C1843,P244,4,180.78,2025-01-15
T03300,C1408,P437,8,253.48,2025-01-16
T03301,C1406,P231,9,489.61,2025-02-14
T03302,C1692,P291,2,75.14,2025-01-06
T03303,C1117,P334,9,473.25,2025-04-20
T03304,C1067,P142,9,449.17,2025-02-09
T03305,C1958,P188,4,113.69,2025-02-07
T03306,C1605,P343,5,53.69,2025-04-02
T03307,C1851,P367,2,298.86,2025-04-10
T03308,C1588,P522,3,298.89,2025-06-10
T03309,C1770,P568,4,448.45,2025-04-27
T03310,C1563,P248,9,37.68,2025-04-02
T03311,C1124,P517,4,23.92,2025-02-15
T03312,C1805,P149,6,19.23,2025-06-11
T03313,C1945,P329,4,421.28,2025-01-22
T03314,C1514,P493,6,412.51,2025-06-12
T03315,C1998,P376,1,316.84,2025-01-25
T03316,C1472,P381,2,131.22,2025-04-01
T03317,C1044,P408,8,105.04,2025-04-15
T03318,C1334,P147,2,279.23,2025-06-17
T03319,C1515,P376,3,438.94,2025-05-09
T03320,C1444,P204,1,400.93,2025-02-13
T03321,C1494,P229,4,307.48,2025-06-04
T03322,C1438,P145,9,352.85,2025-02-01
T03323,C1909,P329,5,51.26,2025-03-16
T03324,C1038,P351,8,205.75,2025-01-31
T03325,C1135,P129,7,205.47,2025-06-08
T03326,C1923,P302,3,477.0,2025-04-03
T03327,C1112,P368,3,476.1,2025-02-24
T03328,C1772,P465,9,349.88,2025-03-08
T03329,C1273,P306,8,73.55,2025-04-22
T03330,C1210,P327,5,390.89,2025-02-24
T03331,C1195,P580,9,66.2,2025-04-22
T03332,C1197,P499,2,208.72,2025-01-10
T03333,C1318,P403,1,411.67,2025-02-14
T03334,C1575,P297,10,171.96,2025-01-12
T03335,C1838,P423,4,95.65,2025-04-27
T03336,C1833,P549,2,286.13,2025-01-15
T03337,C1442,P256,7,38.43,2025-01-18
T03338,C1058,P104,7,499.11,2025-03-22
T03339,C1513,P268,8,59.7,2025-06-12
T03340,C1936,P382,1,209.78,2025-05-24
T03341,C1829,P270,6,369.52,2025-05-16
T03342,C1784,P265,5,212.87,2025-02-07
T03343,C1592,P292,5,203.91,2025-03-14
T03344,C1622,P353,3,352.48,2025-06-14
T03345,C1668,P293,10,49.21,2025-02-01
T03346,C1686,P278,5,223.21,2025-05-18
T03347,C1801,P200,1,130.59,2025-01-24
T03348,C1405,P454,3,470.24,2025-06-14
T03349,C1993,P484,4,476.03,2025-05-28
T03350,C1646,P104,3,53.7,2025-06-04
T03351,C1895,P132,3,367.73,2025-01-24
T03352,C1254,P418,2,233.65,2025-04-16
T03353,C1740,P198,4,466.43,2025-04-30
T03354,C1560,P333,7,253.17,2025-01-14
T03355,C1519,P325,5,429.45,2025-06-23
T03356,C1346,P449,1,387.86,2025-02-10
T03357,C1078,P248,4,230.12,2025-02-19
T03358,C1866,P363,6,311.19,2025-01-08
T03359,C1188,P385,9,339.13,2025-04-09
T03360,C1184,P325,8,154.32,2025-02-02
T03361,C1166,P352,2,443.37,2025-03-30
T03362,C1555,P292,9,163.42,2025-03-23
T03363,C1918,P579,7,78.51,2025-03-16
T03364,C1235,P506,4,452.61,2025-01-06
T03365,C1582,P515,2,153.98,2025-01-08
T03366,C1576,P572,9,91.62,2025-01-22
T03367,C1682,P224,10,136.64,2025-06-07
T03368,C1761,P214,5,475.82,2025-05-18
T03369,C1277,P107,9,117.11,2025-05-14
T03370,C1175,P568,8,388.99,2025-06-08
T03371,C1321,P480,9,132.69,2025-02-13
T03372,C1613,P355,7,242.52,2025-03-31
T03373,C1867,P198,7,221.91,2025-03-04
T03374,C1528,P589,9,284.49,2025-06-10
T03375,C1092,P280,4,484.27,2025-06-08
T03376,C1054,P176,5,498.79,2025-01-29
T03377,C1777,P513,6,329.28,2025-03-24
T03378,C1231,P522,8,267.09,2025-01-03
T03379,C1229,P391,1,166.63,2025-04-01
T03380,C1773,P533,2,105.9,2025-05-29
T03381,C1726,P560,2,286.74,2025-03-31
T03382,C1299,P508,6,124.25,2025-05-12
T03383,C1657,P192,6,36.72,2025-02-09
T03384,C1678,P184,5,449.61,2025-02-23
T03385,C1229,P425,5,362.52,2025-06-01
T03386,C1019,P360,5,143.03,2025-03-12
T03387,C1616,P412,6,295.01,2025-06-05
T03388,C1866,P435,10,26.5,2025-01-29
T03389,C1124,P426,5,128.35,2025-01-11
T03390,C1508,P413,8,139.85,2025-06-16
T03391,C1707,P395,10,233.29,2025-03-27
T03392,C1688,P132,9,298.56,2025-01-18
T03393,C1033,P423,5,101.08,2025-01-16
T03394,C1970,P251,9,37.37,2025-04-15
T03395,C1474,P325,1,428.85,2025-03-04
T03396,C1881,P335,10,377.16,2025-05-10
T03397,C1327,P116,3,174.47,2025-06-15
T03398,C1787,P151,6,135.15,2025-04-15
T03399,C1815,P580,9,412.68,2025-03-30
